-0.015875736	-0.02848486	-0.0014863088	0.008362528	-0.03214347	-0.0073172124	-0.04181264	-0.011825138	-0.042335298	-0.00033278615	-0.029530177	0.06454826	-0.061934974	-0.03710872	-0.007970535	0.0047365883	0.08623858	0.0261329	-0.021690307	0.02547958	0.01973034	-0.0017394712	0.06742288	-0.002351961	-0.016137065	0.0061738975	-0.013262447	0.0034136102	0.08153465	-0.018815689	-0.04808454	0.009342512	0.014438428	0.016071735	-0.011955802	0.013001118	-0.018815689	-0.02926885	0.013001118	-0.017901037	-0.02495692	-0.014111766	-0.035279416	0.0040995986	-0.03841536	0.006533225	0.0002531625	-0.0033156117	-0.022735624	-0.002841953	-0.014438428	-0.0017803038	-0.012086467	-0.032666128	-0.018815689	0.0031849474	-0.0014863088	0.03998334	0.0013148115	-0.01071449	-0.019077016	0.01946901	0.03893802	0.011367812	-0.04155131	0.02404227	0.0025479577	0.024826255	-0.012935786	0.00033891105	-0.029530177	0.0016333063	-0.030575493	-0.007023217	0.003380944	-0.047039222	0.0010698156	0.0080032	-0.035279416	-0.027178217	-0.010975818	0.0022702958	0.004671256	0.006500559	-0.00042057634	-0.026786223	-0.043641943	0.0007717372	0.007121215	-0.00017353879	0.004932585	-0.032927454	-0.00767654	-0.048868522	-0.0029236183	-0.0072845463	-0.010779822	0.004181264	-0.004442593	0.0038709359	-0.024434261	-0.010387828	0.0017476378	0.0029236183	-0.0063372287	-0.0035932737	-0.06559358	-0.02090632	-0.0063045626	0.04442593	-0.0032012803	-0.0640256	-0.013523776	-0.006761888	0.0010412327	-0.016398394	0.05278846	0.0022866288	-0.033319447	0.046516564	0.0042792624	-0.008329862	0.02404227	0.04207397	-0.027962204	0.0019763007	0.045732576	0.013523776	-0.059321683	0.020122334	-0.03710872	0.034756757	0.004671256	-0.028092869	-0.021036984	-0.004671256	0.020775655	0.013523776	0.016725056	-0.04939118	0.0032666125	0.01999167	0.015614408	-0.006369895	0.0024172931	0.005193914	-0.010845154	-0.002596957	-0.008231863	-0.0160064	-0.013001118	0.0043445947	0.027178217	-0.020252999	-0.00927718	0.00282562	0.0035279414	-0.0122171305	-0.025871571	-0.03710872	0.037892707	0.017247714	0.005193914	0.05069783	-0.0005716572	-0.04024467	-0.037631378	-0.006565891	-0.03841536	-0.025871571	-0.021820972	-0.00059207354	-0.0301835	0.027700875	-0.012086467	0.0061085653	0.0012984785	-0.027178217	-0.01626773	0.085193254	0.017247714	0.018815689	0.038154032	0.004703922	0.005781904	-0.0008983184	-0.02378094	-0.0008983184	0.0018946353	-0.0009391511	-0.0301835	0.019077016	-0.0051285815	0.027178217	0.010649157	0.026002236	-0.03658606	-0.0020253	-0.031751473	-0.0066965558	0.02495692	0.0026786225	0.011171815	-0.0024499595	-0.0050959154	-0.06298029	0.042596627	-0.07735338	0.02090632	-0.026263565	-0.01450376	-0.000845236	0.02404227	-0.0459939	-0.0105838245	0.0058145705	0.006990551	-0.009799838	-0.0015026418	-0.0220823	-0.011563808	0.0042792624	-0.037892707	0.054095104	-0.041028652	-0.02234363	0.05069783	-0.0017966368	0.022212965	-0.0037892705	0.029530177	-0.018815689	0.05017517	-0.012347795	-0.03188214	-0.011563808	-0.011367812	0.040505998	0.005259246	-0.004769254	0.0015924737	0.041028652	-0.008885186	-0.0025316249	-0.013654441	-0.008689189	0.011563808	-0.0021232981	-0.032666128	-0.02378094	-0.016398394	0.022212965	0.03345011	-0.02639423	0.030967487	-0.002858286	-0.023127615	0.024172934	0.066377565	-0.0035116086	0.033319447	0.013458443	-0.008754522	0.01567974	-0.03070616	0.0029236183	-0.010322495	-0.024172934	0.01567974	-0.011563808	0.008362528	0.0037076052	0.0060432334	0.05069783	0.029660841	0.02064499	-0.008558525	-0.0045405915	-0.019338345	0.0043445947	-0.028223531	0.0074152104	0.023388946	0.02992217	0.004377261	-0.01306645	0.019338345	0.018685024	0.02874619	-0.005389911	0.00463859	-0.02521825	-0.040767323	0.005487909	-0.036324732	0.015222414	0.031490143	-0.021036984	-0.034756757	-0.02547958	-0.009473177	0.0036586062	0.02142898	-0.004769254	0.025871571	-0.008133865	0.0020253	-0.007774538	-0.021559644	-0.020252999	0.045471247	-0.0015434744	0.0014046434	-0.017639708	-0.016071735	0.016398394	-0.056185737	0.0032339464	-0.03710872	0.006761888	-0.029399514	-0.009081183	0.05592441	-0.04285796	0.014961085	-0.008819854	-0.021690307	0.048607193	0.0010289829	0.02495692	-0.023911605	-0.03658606	-0.009930503	0.015745072	-0.02757021	-0.018815689	-0.0441646	0.03279679	0.022212965	-0.0040669325	-0.042596627	-0.03946068	-0.01450376	0.030314164	-0.01189047	0.025871571	-0.037892707	-0.037892707	-0.018162366	0.017247714	0.0342341	-0.009995835	0.009538508	-0.04024467	-0.038154032	0.029138185	-0.010061167	0.01306645	-0.035540745	0.01450376	-0.00927718	0.0036586062	0.01829303	-0.012935786	8.166531E-6	0.0021396312	-0.04311929	0.06899086	-0.0041159317	-0.010387828	0.0138504375	-0.022212965	-0.0082645295	-0.03227413	-0.06010567	-0.011237147	0.02639423	0.020383662	0.03737005	0.008199197	0.021951636	-0.022474295	-0.00927718	0.01946901	0.024172934	0.035802074	0.0065985573	-0.0029889506	-0.07055883	0.004409927	0.020514326	0.01450376	0.03135948	-0.04128998	-0.019861005	-0.0012249798	-0.014765088	0.00091465155	0.08257996	0.0024826257	-0.0162024	-0.009995835	0.0047365883	-0.02404227	0.022474295	-0.02874619	-0.035802074	-0.0342341	0.0042792624	0.01999167	0.040505998	0.059060354	-0.027047552	0.0050632497	-0.023388946	0.019338345	0.017770372	0.0063372287	-0.00120048	0.021690307	-0.019338345	-0.03279679	0.0034462763	-0.0017476378	-0.007872536	-0.056185737	0.05540175	-0.0081012	-0.0066638896	0.00463859	-0.037631378	0.01829303	0.0261329	0.00421393	0.009473177	0.025871571	0.0038546028	-0.01946901	0.008689189	-0.010779822	0.012870453	-0.005781904	-0.009081183	0.0025806238	-0.016529059	0.0342341	-0.0026786225	0.084670596	-0.0058799027	-0.0047365883	0.012021135	0.005716572	0.010910486	0.008885186	0.0220823	-0.01424243	-0.0065985573	-0.017509043	-0.001151481	-0.04024467	0.0028092868	0.0005165331	0.0122171305	0.007055883	-0.07578541	0.031751473	0.024303596	-0.011498475	-5.5124085E-5	-0.021820972	0.02064499	0.0320128	-0.0050305836	-0.00028787024	-0.029138185	0.027962204	-0.0042465962	0.03737005	-0.008754522	0.04991384	0.057753712	0.018815689	-0.013327779	0.00282562	-0.008362528	-0.03710872	0.0133931115	-0.04442593	-0.0055859075	0.057753712	-0.028223531	0.0117598055	0.004409927	0.0029072852	0.036063403	-0.028223531	-0.018815689	0.016463727	0.00986517	-0.009407844	-0.018423695	-0.023258282	0.03345011	-0.046777893	0.025871571	0.03658606	-0.03279679	-0.0043445947	-0.0154837435	-0.026786223	0.03188214	0.013458443	-0.04207397	0.012086467	-0.00986517	0.0022212965	0.013001118	0.008950518	-0.009799838	0.013262447	0.018685024	-0.006990551	-0.00045120087	-0.008689189	-0.06010567	0.03893802	0.0122171305	-0.02757021	-0.0047365883	-0.005912569	-0.011629141	-0.00842786	0.015287747	0.035279416	-0.038154032	0.034756757	0.023127615	-0.018685024	-0.018031701	0.023650276	0.010975818	0.036063403	0.0012249798	0.051220484	0.14634424	-0.035540745	-0.009995835	-0.017509043	-0.009081183	0.015549076	0.0006124899	0.0019436345	0.012674457	-0.012870453	0.0301835	0.041028652	0.01973034	0.01973034	0.0084931925	0.16515993	0.006761888	-0.017247714	0.02783154	0.03684739	0.0015843072	-0.00725188	-0.015026418	-0.013197115	0.02378094	0.03684739	-0.006467893	0.011498475	-0.032666128	0.005422577	0.0062065637	0.003903602	0.036324732	-0.009146515	-0.013262447	-0.0019763007	0.0067292214	0.0031032818	0.01711705	0.009211848	-0.03135948	0.0035932737	0.01711705	0.0013883103	0.009407844	-0.014830421	0.01450376	0.02547958	-0.017247714	-0.0050959154	0.00783987	0.024303596	-0.017247714	-0.0069252187	0.030575493	-0.08153465	0.0081012	-0.0030052837	-0.011563808	-0.0065985573	-0.00960384	-0.021820972	-0.04808454	-0.03449543	-0.0004042433	0.035279416	0.005781904	-0.01685572	0.01920768	-0.012674457	0.020122334	-0.012609125	-0.005977901	0.0005879903	-0.03867669	-0.0074152104	0.015875736	0.016986385	-0.013589108	-0.0037892705	-0.0133931115	0.0035442745	-0.018031701	-0.027178217	-0.051481813	0.048868522	-0.04991384	-0.013785105	0.032666128	0.035018086	0.021167649	-0.016398394	0.00480192	0.009081183	-0.05278846	0.0016333063	0.00362594	0.004605924	0.011694473	0.011955802	0.022474295	0.0020497993	-0.03972201	-0.009146515	0.009995835	-0.030967487	0.01685572	0.017378379	-0.014177098	-0.035802074	-0.04311929	-0.02378094	-0.012805121	0.021951636	0.019861005	-0.020775655	0.0082645295	0.043380614	0.011367812	0.035018086	-0.030967487	0.0324048	-0.007807204	-0.006794554	0.020383662	-0.01829303	-0.01104115	-0.029399514	0.01130248	-0.00044711758	-0.013262447	-0.00986517	0.00047774208	-0.0016251397	-0.01130248	-0.013001118	-0.005193914	-0.026916886	0.03135948	-0.01920768	-0.01104115	-0.00065740576	0.012086467	0.008950518	-0.033188783	-0.0068925526	0.026524894	-0.011171815	-0.02064499	-0.01920768	-0.01626773	-0.0064352266	0.01855436	0.05383377	0.005357245	-0.021036984	0.0042792624	0.04128998	0.010322495	-0.01920768	-0.01829303	0.046777893	0.056185737	0.045732576	0.014895753	-0.04991384	0.043380614	0.019599676	-0.04912985	0.027962204	-0.0065985573	-0.008231863	0.00091465155	-0.018815689	-0.016398394	-0.04808454	0.015549076	0.022474295	0.00463859	0.0034462763	-0.012543793	0.03449543	0.0035932737	0.0012739789	-0.0029399514	0.0066638896	-0.015875736	0.08937452	-0.008297196	-0.027178217	-0.02848486	-0.0074152104	0.005422577	-0.006500559	0.03449543	0.014177098	0.000121477155	0.0061412314	0.017639708	-0.0069252187	0.04808454	0.0021232981	-0.016333064	0.00019497593	-0.0019109683	0.0035116086	0.0047365883	-0.0024989587	0.006369895	-0.00074723765	0.031098152	0.03345011	0.010387828	-0.0020008	-0.0074805426	0.037631378	-0.0050305836	0.028354196	0.024434261	0.0072845463	0.009734505	-0.0019354679	0.00565124	0.004703922	0.013262447	-0.004181264	-0.017247714	-0.02757021	-0.020383662	0.012609125	-0.023258282	0.027439546	-0.0160064	-0.036063403	-0.00927718	0.0035606076	0.026524894	-0.015222414	0.017901037	0.035540745	0.0040179337	-0.015745072	0.008133865	-7.2988376E-5	0.040767323	-0.0033156117	-0.0024662926	0.013262447	0.03253546	-0.0050959154	-0.0055532414	-0.012413127	-0.04181264	0.011955802	0.07055883	0.021820972	0.005193914	0.035018086	0.04494859	-0.0024662926	-0.007611207	-0.024826255	0.014373095	-0.00082481967	0.05095916	0.0045079254	0.030575493	0.010126499	-0.007970535	-0.003968934	-0.015418411	-0.04782321	-0.05540175	-0.02783154	-0.035540745	-0.0042465962	0.009538508	-0.019861005	-0.022474295	-0.005487909	0.020122334	-0.024172934	-0.04128998	-0.02495692	0.02783154	-0.030052835	0.010322495	0.0081012	0.013785105	-0.015810406	0.013001118	0.046516564	-0.013981102	0.0013883103	-0.030314164	0.0002245796	-0.00725188	-0.0027276215	-0.026916886	0.01999167	0.028223531	-0.009669173	0.004671256	0.0040016	-0.020383662	-0.009146515	0.02299695	0.02404227	0.01306645	0.0081012	0.02992217	0.0025642908	-0.037631378	0.020775655	-0.011367812	0.00078398705	0.00011280022	-0.011694473	0.018423695	-0.031490143	-0.0122171305	0.038154032	0.0342341	0.02521825	-0.0032829456	0.018815689	0.037631378	-0.010649157	-0.014569093	0.0032176133	-0.013981102	-0.05278846	-0.00080440333	0.0301835	0.0154837435	-0.07421744	-0.007513209	0.004932585	-0.011563808	0.0052919122	-0.00767654	0.04756188	0.076308064	0.0084931925	-0.024564926	-0.0066312235	-0.003936268	0.031490143	-0.014634425	-0.02495692	0.025348915	0.06062833	-0.029399514	-0.0033646107	0.012674457	0.015026418	0.006990551	0.014438428	0.013327779	0.024826255	0.056185737	0.01855436	0.01104115	0.015026418	0.00960384	0.0220823	-0.021559644	0.020252999	0.03449543	0.04912985	-0.02900752	-0.03449543	0.051481813	-0.0060432334	0.008068533	-0.036063403	-0.03658606	0.0060432334	-0.016071735	0.00093506783	-0.0032339464	0.009734505	0.016659724	0.0034789424	-0.030967487	-0.018031701	0.032927454	-0.0015353078	-0.014438428	0.03135948	-0.0034136102	-0.010126499	0.02378094	0.016137065	0.01999167	-0.0032829456	0.031490143	0.034756757	-0.011694473	-0.034756757	-0.03449543	-0.018946353	-0.00051040825	-0.015614408	0.0036422731	0.018031701	0.023650276	0.066116236	0.027962204	0.009995835	-0.027178217	-0.007611207	-0.012609125	-0.007611207	-0.013262447	0.0040016	-0.0029562844	-0.0058472366	0.009734505	-0.0117598055	-0.008558525	0.012413127	-0.0011351479	-0.0082645295	0.012347795	-0.0064025605	0.0138504375	-0.017378379	0.0018946353	-0.0035442745	-0.0066965558	0.03658606	-0.05278846	-0.030836822	0.0066638896	0.023258282	-0.026786223	-0.0017803038	-0.02064499	-0.010845154	0.0050305836	0.02064499	0.006500559	-0.00986517	-0.0022049635	0.011825138	-0.035279416	0.01567974	0.022212965	-0.027047552	-0.0504365	0.009734505	-0.0301835	-0.0022212965	0.012151798	-0.043641943	0.011171815	0.004932585	-0.008623857	0.027700875	-0.030444829	-0.040505998	-0.024564926	-0.01247846	0.009473177	0.015810406	-0.007023217	-0.013981102	-0.023650276	-0.017509043	-0.03345011	0.045732576	0.03449543	-0.015745072	0.010061167	0.0011841471	-0.033188783	0.02900752	-0.0014046434	0.05592441	0.05670839	0.0076438733	0.0042465962	0.05095916	0.00842786	-0.045471247	0.018423695	-0.005357245	0.009995835	-0.02783154	0.009211848	-0.0441646	0.03397277	-0.01999167	-0.005912569	0.028092869	-0.0154837435	-0.030444829	-0.006467893	-0.025871571	-0.036063403	-0.008885186	0.007088549	-7.094674E-5	0.014177098	-0.0035116086	0.028092869	-0.0007676539	0.03345011	-0.02064499	0.010191831	-0.00022049634	0.02090632	-0.036324732	0.010322495	-0.031098152	0.00960384	-0.0055532414	-0.07055883	-0.011955802	-0.011367812	-0.05069783	-0.026263565	-0.0117598055	0.0051612477	0.008623857	-0.0014373094	-0.0035116086	-0.0008411527	-0.06899086	0.004703922	-0.0061738975	0.019861005	0.0029889506	0.021559644	0.0073498785	0.014765088	0.0052919122	0.021820972	-0.0071538812	-0.0143077625	-0.0045079254	0.0031032818	-0.03070616	-0.014046434	0.048345868	-0.02234363	-0.03227413	-0.0025152918	-0.03162081	-0.04181264	0.019077016	0.016137065	0.0020334662	0.04311929	0.009734505	0.0037239383	-0.0143077625	-0.024303596	-0.0007921536	-0.03371144	-0.0033156117	0.03893802	0.048607193	-0.007219214	0.006500559	-0.0058145705	0.008297196	0.04965251	-0.0018374696	-0.009342512	-0.00041240983	0.017378379	0.0069252187	-0.02757021	0.037892707	0.0074478765	-0.011694473	-0.0057492377	-0.020383662	0.01045316	-0.0045405915	-0.01973034	0.012347795	0.03227413	0.03227413	-0.063502945	0.012870453	0.0018374696	-0.0009636507	0.03135948	-0.029660841	-0.0047365883	-0.035540745	-0.028354196	-0.01829303	0.0068272203	0.02547958	0.02900752	0.053311117	-0.006533225	0.01306645	-0.030575493	0.013654441	0.013589108	0.0030869488	-0.00034503595	0.066116236	-0.022735624	0.0133931115	0.009995835	0.014046434	0.027047552	0.022212965	0.00065740576	0.0032829456	-0.007121215	0.020775655	0.036324732	-0.0011351479	0.018815689	-0.023127615	-0.0077092056	0.02547958	-0.016398394	-0.034756757	0.021559644	0.014177098	0.02234363	0.012413127	-0.0021886304	0.0105838245	-0.013001118	0.01685572	0.042596627	0.018162366	-0.043380614	-0.0012739789	0.0030379496	-0.013523776	-0.024303596	0.010257163	0.023127615	3.062449E-5	-0.0035442745	-0.0073172124	-0.022474295	0.010649157	0.0034299432	-0.013001118	0.016463727	-0.0015516409	0.053049788	-0.0048672524	-0.033188783	-0.027439546	0.04024467	-0.0017231381	-0.025871571	0.018946353	0.0220823	-0.009930503	-0.0022866288	0.040505998	0.020252999	0.011433144	-0.017378379	0.0045732576	-0.054356433	0.029530177	-0.019077016	-0.01685572	0.013654441	0.032927454	0.013327779	-0.020383662	-0.010779822	-0.02874619	0.008819854	0.0047365883	-0.010845154	0.003380944	0.021951636	0.0039852676	0.027962204	-0.04494859	0.03893802	-0.0051612477	0.0027112884	-0.004475259	0.027178217	-0.002629623	-0.0105838245	0.0003654523	-0.0066312235	-0.02469559	0.010518492	0.00019701758	0.016463727	0.01071449	-0.013131782	0.043903273	-0.062196303	-0.0342341	0.07317212	0.028615525	0.0034462763	0.06324162	0.0066638896	-0.05252713	-0.0117598055	-0.027047552	0.040505998	0.03658606	0.007970535	0.008329862	-0.01247846	-0.0068272203	-0.0117598055	0.02064499	0.008819854	0.021036984	-0.01306645	0.0033319448	0.017378379	-0.01567974	0.0034626094	-0.020514326	0.024564926	0.012347795	-0.025087586	-0.009146515	-0.020383662	-0.043380614	0.033058118	0.0015189748	-0.0029726175	0.0050959154	-0.025740907	0.00013474777	0.0012413128	-0.003887269	0.03070616	-0.026916886	0.029399514	-0.022735624	-0.05749238	0.0022376296	-0.018946353	-0.0105838245	0.026655558	-0.000461409	0.057753712	-0.00020212165	0.023127615	0.02064499	0.03684739	-0.0220823	0.005781904	-0.05670839	0.05670839	-0.025348915	0.029791506	0.05278846	-0.0022866288	-0.054617763	-0.008558525	0.010975818	0.006761888	0.012086467	0.035540745	-0.007088549	-0.007578541	-0.059060354	0.03279679	-0.02299695	0.0122171305	-0.014373095	0.009799838	0.024826255	-0.03998334	-0.020122334	-0.09564642	0.009473177	-0.0036749393	-0.035279416	-0.01189047	0.0261329	0.05200447	0.030967487	0.0060105673	-0.012413127	0.017901037	0.046777893	-0.03710872	0.033319447	-0.018685024	-0.0058145705	-0.026786223	-0.005487909	0.0011841471	0.0459939	0.01130248	-0.00960384	0.0007023217	-0.024303596	0.013458443	-0.00282562	-0.0076438733	0.009015851	-0.023911605	0.0058799027	0.01071449	0.022735624	0.034756757	0.0027439545	-0.0030542826	-0.01855436	-0.010910486	0.0060432334	-0.0053245784	-0.03162081	-0.02848486	0.023519611	0.006957885	-0.010649157	0.012870453	0.024303596	0.0043445947	-0.04442593	0.07317212	0.015614408	0.01973034	0.024172934	-0.0042465962	-0.024564926	0.021036984	-0.009538508	0.010779822	0.006761888	0.02469559	-0.051481813	0.0032012803	0.019077016	-0.012347795	-0.005259246	0.01626773	-0.03684739	0.014765088	-0.034756757	0.027178217	0.016137065	0.02757021	-0.019077016	-0.00463859	0.002074299	-0.0065985573	0.003903602	-0.011629141	-0.035279416	-0.028876856	0.04442593	0.03841536	0.014373095	-0.015549076	-0.019338345	0.009538508	-0.03684739	-0.0042792624	0.002841953	-0.06376428	0.06585491	-0.054356433	0.009081183	0.01567974	0.0002051841	-0.007905203	0.026916886	0.0063372287	0.012805121	0.036324732	0.00767654	0.008362528	-0.025610242	0.05017517	-0.01189047	-0.019599676	0.01273979	0.034756757	-0.008819854	0.013001118	-0.012347795	0.012609125	-0.029399514	-0.011433144	0.016529059	0.027700875	-0.021820972	-0.01855436	0.0035116086	-0.002841953	0.0036422731	0.012674457	-0.0038219367	-0.035540745	0.04808454	-0.009669173	-0.012805121	0.024172934	-0.0009595675	0.0031522813	0.007970535	0.0030052837	-0.020383662	0.033058118	0.027439546	0.0117598055	-0.026655558	-0.015418411	-0.013131782	0.0036586062	0.013131782	-0.048345868	0.014765088	0.0003858686	-0.00035932736	-0.013458443	-0.015810406	0.031490143	-0.0021886304	0.039199352	-0.0342341	0.009015851	-0.01711705	0.0013474778	0.03253546	0.005683906	-0.004932585	0.0029072852	0.003968934	-0.016137065	0.006500559	-0.013523776	0.008068533	-0.001919135	-0.022212965	-0.03684739	0.0029072852	0.0012576459	-0.021690307	0.023650276	-0.009734505	-0.021559644	-0.014046434	-0.05252713	0.016071735	0.013785105	-0.014699757	-0.002319295	-0.02142898	-0.01509175	0.0061412314	0.0050305836	-0.0154837435	0.011694473	-0.02783154	0.005455243	-0.02404227	0.019599676	0.015222414	-0.01855436	-0.0021232981	0.01829303	-0.03397277	0.0066965558	0.0019354679	-0.02234363	0.00021437145	0.02064499	-0.008950518	0.033058118	0.012609125	-0.0068598865	0.002841953	-0.004605924	-0.013589108	-0.0122171305	0.014111766	-0.021690307	-0.01450376	-0.0024499595	0.01594107
